id,created_at,text
658633192535171072,2015-10-26 13:16:04,@Laneybaby004 @kencampbell66 @RepCummings Because the democrats have no other candidate! !
658633184855240704,2015-10-26 13:16:02,"New #War law by #Japan govt endanger international #NGO
#migrantcrisis #refugeecrisis #anonymous #BarackObama #democrats #humanrightswatch"
658633178542903296,2015-10-26 13:16:01,DINOsaur #Democrats progressively work to send America back to its days b4 th Revolution &amp;Constitution… https://t.co/MM4v8NvEIK  @BillHemmer
658633194577657857,2015-10-26 13:16:05,"RT @LibertySeeds: Like spoiled children, Harry Reid and Senate democrats always refuse to negotiate. #tcot @GrassleyOffice"
658633192535171072,2015-10-26 13:16:04,@Laneybaby004 @kencampbell66 @RepCummings Because the democrats have no other candidate! !
658633184855240704,2015-10-26 13:16:02,"New #War law by #Japan govt endanger international #NGO
#migrantcrisis #refugeecrisis #anonymous #BarackObama #democrats #humanrightswatch"
658633178542903296,2015-10-26 13:16:01,DINOsaur #Democrats progressively work to send America back to its days b4 th Revolution &amp;Constitution… https://t.co/MM4v8NvEIK  @BillHemmer
658633194577657857,2015-10-26 13:16:05,"RT @LibertySeeds: Like spoiled children, Harry Reid and Senate democrats always refuse to negotiate. #tcot @GrassleyOffice"
658633192535171072,2015-10-26 13:16:04,@Laneybaby004 @kencampbell66 @RepCummings Because the democrats have no other candidate! !
658633184855240704,2015-10-26 13:16:02,"New #War law by #Japan govt endanger international #NGO
#migrantcrisis #refugeecrisis #anonymous #BarackObama #democrats #humanrightswatch"
658633178542903296,2015-10-26 13:16:01,DINOsaur #Democrats progressively work to send America back to its days b4 th Revolution &amp;Constitution… https://t.co/MM4v8NvEIK  @BillHemmer
658633194577657857,2015-10-26 13:16:05,"RT @LibertySeeds: Like spoiled children, Harry Reid and Senate democrats always refuse to negotiate. #tcot @GrassleyOffice"
658633192535171072,2015-10-26 13:16:04,@Laneybaby004 @kencampbell66 @RepCummings Because the democrats have no other candidate! !
658633184855240704,2015-10-26 13:16:02,"New #War law by #Japan govt endanger international #NGO
#migrantcrisis #refugeecrisis #anonymous #BarackObama #democrats #humanrightswatch"
658633178542903296,2015-10-26 13:16:01,DINOsaur #Democrats progressively work to send America back to its days b4 th Revolution &amp;Constitution… https://t.co/MM4v8NvEIK  @BillHemmer
658633194577657857,2015-10-26 13:16:05,"RT @LibertySeeds: Like spoiled children, Harry Reid and Senate democrats always refuse to negotiate. #tcot @GrassleyOffice"
658633192535171072,2015-10-26 13:16:04,@Laneybaby004 @kencampbell66 @RepCummings Because the democrats have no other candidate! !
658633184855240704,2015-10-26 13:16:02,"New #War law by #Japan govt endanger international #NGO
#migrantcrisis #refugeecrisis #anonymous #BarackObama #democrats #humanrightswatch"
658633178542903296,2015-10-26 13:16:01,DINOsaur #Democrats progressively work to send America back to its days b4 th Revolution &amp;Constitution… https://t.co/MM4v8NvEIK  @BillHemmer
658633194577657857,2015-10-26 13:16:05,"RT @LibertySeeds: Like spoiled children, Harry Reid and Senate democrats always refuse to negotiate. #tcot @GrassleyOffice"
658633192535171072,2015-10-26 13:16:04,@Laneybaby004 @kencampbell66 @RepCummings Because the democrats have no other candidate! !
658633184855240704,2015-10-26 13:16:02,"New #War law by #Japan govt endanger international #NGO
#migrantcrisis #refugeecrisis #anonymous #BarackObama #democrats #humanrightswatch"
658633178542903296,2015-10-26 13:16:01,DINOsaur #Democrats progressively work to send America back to its days b4 th Revolution &amp;Constitution… https://t.co/MM4v8NvEIK  @BillHemmer
658633194577657857,2015-10-26 13:16:05,"RT @LibertySeeds: Like spoiled children, Harry Reid and Senate democrats always refuse to negotiate. #tcot @GrassleyOffice"
658633192535171072,2015-10-26 13:16:04,@Laneybaby004 @kencampbell66 @RepCummings Because the democrats have no other candidate! !
658633184855240704,2015-10-26 13:16:02,"New #War law by #Japan govt endanger international #NGO
#migrantcrisis #refugeecrisis #anonymous #BarackObama #democrats #humanrightswatch"
658633178542903296,2015-10-26 13:16:01,DINOsaur #Democrats progressively work to send America back to its days b4 th Revolution &amp;Constitution… https://t.co/MM4v8NvEIK  @BillHemmer
658633194577657857,2015-10-26 13:16:05,"RT @LibertySeeds: Like spoiled children, Harry Reid and Senate democrats always refuse to negotiate. #tcot @GrassleyOffice"
658633192535171072,2015-10-26 13:16:04,@Laneybaby004 @kencampbell66 @RepCummings Because the democrats have no other candidate! !
658633184855240704,2015-10-26 13:16:02,"New #War law by #Japan govt endanger international #NGO
#migrantcrisis #refugeecrisis #anonymous #BarackObama #democrats #humanrightswatch"
658633178542903296,2015-10-26 13:16:01,DINOsaur #Democrats progressively work to send America back to its days b4 th Revolution &amp;Constitution… https://t.co/MM4v8NvEIK  @BillHemmer
658633194577657857,2015-10-26 13:16:05,"RT @LibertySeeds: Like spoiled children, Harry Reid and Senate democrats always refuse to negotiate. #tcot @GrassleyOffice"
658633192535171072,2015-10-26 13:16:04,@Laneybaby004 @kencampbell66 @RepCummings Because the democrats have no other candidate! !
658633184855240704,2015-10-26 13:16:02,"New #War law by #Japan govt endanger international #NGO
#migrantcrisis #refugeecrisis #anonymous #BarackObama #democrats #humanrightswatch"
658633178542903296,2015-10-26 13:16:01,DINOsaur #Democrats progressively work to send America back to its days b4 th Revolution &amp;Constitution… https://t.co/MM4v8NvEIK  @BillHemmer
658633194577657857,2015-10-26 13:16:05,"RT @LibertySeeds: Like spoiled children, Harry Reid and Senate democrats always refuse to negotiate. #tcot @GrassleyOffice"
658633192535171072,2015-10-26 13:16:04,@Laneybaby004 @kencampbell66 @RepCummings Because the democrats have no other candidate! !
658633184855240704,2015-10-26 13:16:02,"New #War law by #Japan govt endanger international #NGO
#migrantcrisis #refugeecrisis #anonymous #BarackObama #democrats #humanrightswatch"
658633178542903296,2015-10-26 13:16:01,DINOsaur #Democrats progressively work to send America back to its days b4 th Revolution &amp;Constitution… https://t.co/MM4v8NvEIK  @BillHemmer
